title,average_rating,language_code,num_pages,ratings_count,text_reviews_count,decade,quarter,tra_co,multivolume,len_title,polarity,subjectivity
from sawdust stardust the biography deforest kelley,4.08,eng,362,185,36,2000,1,0,0,58,0.0,0.0
the hitchhiker guide galaxy,4.22,eng,271,212,18,2000,4,0,1,37,0.0,0.0
coraline,4.06,eng,162,403622,13096,2000,3,1,0,8,0.0,0.0
jurassic park institute dinosaur field guide,4.15,en-US,160,2,1,2000,2,1,0,44,0.0,0.0
lost world agharti the mystery vril power,3.84,eng,232,24,0,1990,1,0,0,48,0.0,0.0
i am blues the willie dixon story,4.02,en-US,264,61,13,1990,3,1,0,38,0.0,0.0
isaac newton,3.84,eng,288,5495,324,2000,2,0,0,12,0.0,0.0
things fall apart an adapted classic,3.66,eng,113,43,0,2000,2,0,0,37,0.16666666666666666,0.16666666666666666
the stranger,3.98,en-US,154,1493,184,1950,3,1,0,12,0.0,0.0
having our say the delany sisters first 100 years,4.02,eng,62,81,9,1990,1,1,0,51,0.25,0.3333333333333333
retrospective 1964 1984,4.35,eng,112,115,4,1990,4,1,0,24,0.0,0.0
handmaid tale,4.11,eng,324,400,35,1990,2,0,0,15,0.0,0.0
one day life ivan denisovich,3.95,eng,182,73577,2521,2000,1,1,0,38,0.0,0.0
the two mile time machine ice cores abrupt climate change our future,3.98,eng,229,143,18,2000,3,0,0,75,-0.0625,0.5625
collected essays notes native son nobody knows my name the fire next time no name street the devil finds work other essays,4.61,eng,869,1495,75,1990,1,1,0,145,-0.0625,0.1875
love louis xiv the women life sun king,3.9,eng,388,5680,216,2000,1,0,0,57,0.5,0.6
my ántonia,3.79,eng,232,91539,4662,2000,1,0,1,11,0.0,0.0
marie antoinette the journey,3.93,eng,512,1102,154,2000,4,0,0,29,0.0,0.0
my antonia,3.79,eng,314,5985,507,2000,1,1,1,11,0.0,0.0
the bush agenda invading world one economy time,4.05,eng,400,52,6,2000,2,0,0,58,0.0,0.0
marie antoinette the journey,3.93,eng,512,27291,809,2000,3,0,0,29,0.0,0.0
don quixote the ormsby translation revised backgrounds sources criticism,3.87,eng,1003,56,9,1980,4,1,0,80,0.0,0.0
a tale two cities,3.84,en-GB,409,301,44,2000,4,1,0,20,0.0,0.0
a yellow raft blue water,3.86,en-US,372,16190,897,2000,1,0,0,27,0.0,0.05
the sound fury,3.86,eng,368,518,80,1990,3,0,0,22,0.4,0.4
the sound fury an authoritative text backgrounds contexts criticism,3.86,eng,446,1020,126,1990,4,1,0,82,0.35,0.65
cliffsnotes faulkner the sound fury,3.74,en-GB,72,30,9,1960,4,1,0,49,0.4,0.4
the invisible man,3.64,eng,192,109551,3892,2000,3,0,0,17,0.0,0.0
the invisible man,3.64,eng,178,313,39,1990,3,0,0,17,0.0,0.0
invisible man,3.86,eng,581,334,44,1990,1,0,0,13,0.0,0.0
the invisible man,3.64,eng,161,871,84,2000,1,1,0,17,0.0,0.0
to sail beyond sunset,3.87,eng,416,98,6,1980,3,0,0,25,0.0,0.0
the friday night knitting club,3.42,eng,352,64473,7744,2000,1,0,1,31,0.0,0.0
lady friday,3.92,eng,320,19436,267,2000,1,0,1,12,0.0,0.0
friday,3.84,eng,384,23064,476,1990,2,0,0,6,0.0,0.0
starship troopers,4.01,eng,335,164740,3962,1980,2,0,0,17,0.0,0.0
starship troopers,4.01,eng,280,1100,165,2000,2,0,0,17,0.0,0.0
starship troopers,4.01,eng,205,172,20,1990,3,0,0,17,0.0,0.0
the diamond color meditation color pathway soul,5.0,eng,74,5,3,2000,1,0,0,55,0.0,0.0
zodiac,3.72,fre,391,65,0,2000,2,1,0,6,0.0,0.0
sirens sea monsters,4.04,en-US,112,371,22,2000,3,1,1,24,0.0,0.0
the scarlet letter,3.4,eng,553,23,4,2000,4,0,0,18,0.0,0.0
dracula,3.99,eng,336,73,8,2000,4,1,0,7,0.0,0.0
dracula,3.99,eng,528,9871,431,2000,4,1,0,7,0.0,0.0
the bram stoker bedside companion 10 stories author dracula,3.44,eng,224,21,2,1970,2,1,0,70,0.0,0.0
dracula,3.99,eng,488,774987,14944,1980,2,1,0,7,0.0,0.0
macbeth,3.9,eng,272,522,35,2000,3,1,0,7,0.0,0.0
macbeth,3.9,eng,219,1292,138,2000,2,1,0,8,0.0,0.0
death dreamer,3.83,eng,247,73,12,2000,1,0,1,19,0.0,0.0
the crucible,3.58,eng,143,293374,6037,2000,1,1,0,12,0.0,0.0
crucible war the seven years war fate empire british north america 1754 1766,4.16,eng,912,3103,114,2000,1,0,0,98,0.0,0.0
spock the fire rose,3.96,eng,390,206,14,2000,4,0,1,29,0.6,0.95
mccoy the provenance of shadows,4.14,eng,640,332,38,2000,3,0,1,33,0.0,0.0
kirk the star every wandering,3.69,eng,320,183,16,2000,1,0,1,34,0.0,0.0
mr tompkins paperback,4.19,en-US,202,580,49,1990,1,1,0,25,0.0,0.0
thirty years shook physics the story quantum theory,4.19,eng,224,958,28,1980,3,0,0,60,0.0,0.0
the great divorce,4.28,eng,160,87527,3867,2000,1,0,0,17,0.8,0.75
the metaphysics star trek,3.82,eng,253,306,11,1990,3,0,0,28,0.0,0.0
the very best feynman lectures,4.18,eng,180,123,21,2000,4,0,0,37,1.0,0.39
the feynman lectures physics vols 5 6,4.59,en-US,12,22,0,2000,4,0,1,40,0.0,0.0
the feynman lectures physics vol 3,4.63,eng,384,716,15,2000,3,1,1,37,0.0,0.0
galactic goodnight,4.42,eng,20,12,2,2000,3,1,0,19,0.0,0.0
what einstein told his cook kitchen science explained,3.86,eng,320,3176,366,2000,2,1,0,54,0.0,0.0
mission where june,4.5,eng,24,12,1,2000,2,1,0,23,0.0,0.0
babies,4.0,eng,20,31,2,2000,2,0,0,7,0.0,0.0
butterfly suits,3.68,eng,32,26,4,2000,3,1,0,16,0.0,0.0
birthday machine,4.29,eng,12,21,2,2000,3,1,0,17,0.0,0.0
music meadow,3.7,eng,28,26,1,2000,3,1,0,20,0.0,0.0
1912 manuscript special theory relativity,4.41,eng,174,17,0,2000,2,1,0,51,0.35714285714285715,0.5714285714285714
piercing darkness,4.32,eng,448,50573,588,2000,2,0,1,22,0.0,0.0
this present darkness,4.22,eng,376,86548,1637,2000,2,0,1,22,0.0,0.0
the oath,4.07,eng,576,32,4,2000,3,0,0,8,0.0,0.0
oath swords,4.01,en-US,576,5582,128,2000,4,0,1,15,0.0,0.0
oath gold,4.27,eng,501,6200,183,1980,1,0,1,13,0.0,0.0
the oath,4.02,eng,468,2781,133,2000,1,0,1,9,0.0,0.0
wind rider oath,4.02,eng,570,2774,42,2000,3,0,1,18,0.0,0.0
a visitation spirits,3.76,eng,272,449,38,2000,1,0,0,23,0.0,0.0
open my eyes lord a practical guide angelic visitations heavenly experiences,4.31,eng,148,126,7,2000,1,1,0,85,0.0,0.5
the complete c s lewis signature classics,4.61,eng,746,925,40,2000,1,0,0,42,0.1,0.4
the collected letters c s lewis volume 3 narnia cambridge joy 1950 1963,4.47,eng,1840,144,16,2000,1,1,1,86,0.8,0.2
the demon haunted world science candle dark,4.27,eng,459,50343,2084,1990,1,1,0,56,-0.15,0.4
stephen hawking brief history time a reader companion,4.08,eng,194,351,18,1990,2,1,0,63,0.0,0.3333333333333333
the illustrated a brief history time,4.17,eng,259,317,38,1990,4,0,0,39,0.0,0.3333333333333333
brevísima historia del tiempo,4.22,spa,198,64,4,2000,1,1,0,29,0.0,0.0
a first course string theory,4.16,eng,578,189,8,2000,2,0,0,31,0.25,0.3333333333333333
black holes time warps einstein outrageous legacy,4.18,eng,624,10216,165,1990,1,1,0,54,-0.5833333333333334,0.7166666666666667
surely you joking mr feynman,4.28,eng,350,1837,178,2000,4,0,0,34,0.5,0.8888888888888888
the meaning it all thoughts citizen scientist,4.05,eng,144,5907,290,2000,2,0,0,54,0.0,0.0
amor y respeto love and respect el respeto que el desesperadamente necesita the love she most desires and the respect he desperately needs,4.18,spa,292,13,0,2000,2,0,0,140,0.225,0.675
chemistry the central science,3.88,eng,1046,539,16,2000,2,1,0,30,0.0,0.25
introduction linear algebra differential equations,3.5,eng,404,17,0,1980,4,0,0,57,0.0,0.0
physics scientists engineers,4.01,en-US,976,110,10,2000,1,0,0,36,0.0,0.0
physics scientists engineers modern physics,3.78,eng,1440,9,1,2000,2,1,0,57,0.2,0.3
misty chincoteague,4.05,eng,176,38024,907,2000,4,1,1,22,0.0,0.0
black beauty,3.96,en-US,208,738,74,2000,4,1,0,12,-0.16666666666666666,0.43333333333333335
black beauty,3.96,eng,48,68,3,1990,3,1,0,13,-0.16666666666666666,0.43333333333333335
five treasure island,4.09,eng,256,19173,658,2000,2,0,1,26,0.0,0.0
the secret seven,3.87,eng,144,6881,187,2000,2,0,1,17,-0.4,0.7
the circus adventure,4.11,eng,192,12,0,1970,3,0,0,23,0.0,0.0
la gata perdida the missing cat,4.14,spa,64,0,0,2000,3,1,0,34,-0.2,0.05
la chatte perdue the missing cat,4.14,fre,64,1,0,2000,3,0,0,35,-0.2,0.05
the mystery missing cat,3.82,eng,119,5,0,1990,1,1,0,30,-0.2,0.05
die verschwundene katze the missing cat,4.14,ger,64,1,0,1990,1,0,0,41,-0.2,0.05
the trolley car family,4.14,eng,256,314,46,1980,3,1,0,22,0.0,0.0
rose bloom,4.04,eng,302,19389,382,1990,3,0,1,14,0.6,0.95
the quiet little woman a christmas story,3.67,eng,122,1195,191,2000,2,1,0,41,-0.09375,0.41666666666666663
louisa may alcott race sex slavery,3.94,eng,160,18,5,1990,2,1,0,43,0.0,0.0
an old fashioned thanksgiving,3.71,eng,32,659,87,2000,3,1,0,29,0.1,0.2
moods,3.4,eng,538,314,48,1990,1,0,0,5,0.0,0.0
the girlhood diary louisa may alcott 1843 1846 writings young author,3.91,eng,32,29,0,2000,3,1,0,78,0.1,0.4
these happy golden years,4.19,en-US,289,311,22,1970,1,1,1,25,0.55,0.75
pioneer girl the story laura ingalls wilder,4.14,eng,32,440,36,2000,1,1,0,47,0.0,0.0
the norton anthology short fiction,4.18,en-US,1776,663,15,2000,1,0,0,37,0.0,0.3
red white black the peoples early north america,3.79,eng,362,170,7,1990,3,0,0,57,-0.016666666666666663,0.18333333333333335
homemade love,4.18,eng,32,222,33,2000,4,1,0,13,0.5,0.6
the will change men masculinity love,4.36,eng,188,2574,322,2000,4,0,0,46,0.5,0.6
killing rage ending racism,4.28,eng,288,1987,106,1990,4,0,0,27,0.0,0.0
where we stand class matters,4.18,eng,164,1780,142,2000,4,0,0,29,0.0,0.0
all about love new visions,4.01,eng,240,10928,1144,1990,4,0,0,27,0.3181818181818182,0.5272727272727272
everybody was kung fu fighting afro asian connections myth cultural purity,3.95,en-US,232,201,21,2000,4,0,0,86,0.05,0.05
the darker nations a people history third world,3.98,eng,384,659,51,2000,1,1,0,57,0.0,0.0
the karma of brown folk,4.1,eng,272,344,31,2000,1,0,0,23,0.0,0.0
the negro,4.32,eng,284,29,4,2000,2,1,0,9,0.0,0.0
democracy matters winning fight against imperialism,3.95,eng,240,102,12,2000,3,0,0,56,0.5,0.75
tyranny majority fundamental fairness representative democracy,3.87,eng,352,41,3,1990,1,1,0,73,0.0,0.0
more readings from one man wilderness the journals richard l proenneke 1974 1980,4.42,eng,496,239,5,2000,1,1,0,88,0.5,0.5
the guardship,4.01,eng,384,313,28,2000,1,0,1,14,0.0,0.0
before we were free,3.87,en-US,192,4950,837,2000,2,0,0,19,0.4,0.8
moral disorder other stories,3.63,eng,255,8270,755,2000,4,0,0,32,-0.0625,0.3125
the penelopiad,3.7,eng,198,29315,2631,2000,4,1,0,14,0.0,0.0
the tent,3.7,eng,159,5061,519,2000,1,0,0,8,0.0,0.0
the robber bride,3.83,eng,528,34550,1679,1990,1,0,0,16,0.0,0.0
the moth diaries,3.49,eng,245,60,12,2000,2,0,0,16,0.0,0.0
trauma,3.55,en-GB,224,344,43,2000,1,0,0,6,0.0,0.0
liars saints,3.6,eng,272,2270,306,2000,3,0,0,16,0.0,0.0
the anthropology turquoise reflections desert sea stone sky,4.04,eng,336,1063,159,2000,3,0,0,73,0.0,0.0
eating stone imagination loss wild,4.1,eng,352,462,78,2000,4,0,0,50,0.1,0.4
writing qualitative dissertation understanding doing,3.73,eng,242,9,0,2000,3,0,0,60,0.0,0.0
the dead beat lost souls lucky stiffs perverse pleasures obituaries,3.41,en-US,272,1137,231,2000,1,0,0,81,0.06666666666666665,0.6166666666666667
dead beat,4.43,eng,517,91592,2747,2000,1,0,1,10,-0.2,0.4
diaries 1910 1923,4.23,eng,521,2090,90,2000,1,1,0,18,0.0,0.0
the metamorphosis,3.81,en-US,48,395,30,2000,2,0,0,17,0.0,0.0
the metamorphosis in penal colony other stories the great short works franz kafka,4.04,eng,352,13846,193,2000,2,0,0,95,0.225,0.47500000000000003
the trial,3.98,eng,255,168300,3724,2000,2,1,0,9,0.0,0.0
franz kafka the complete stories,4.35,en-US,486,59,3,1980,1,1,0,33,0.1,0.4
the trial,3.98,eng,276,4086,372,1990,2,1,0,9,0.0,0.0
the zürau aphorisms,3.75,eng,160,648,57,2000,4,1,0,19,0.0,0.0
collected shorter fiction volume i,4.41,eng,848,72,10,2000,3,1,1,35,0.0,0.0
the cossacks,3.79,eng,161,4356,226,2000,1,1,0,12,0.0,0.0
more adventures great brain,4.26,eng,160,4850,138,2000,1,1,1,35,0.65,0.625
the dirt confessions world most notorious rock band,4.16,eng,430,436,50,2000,2,1,0,61,0.5,0.5
the hitchhiker guide galaxy,4.22,eng,216,2796,242,1990,2,0,1,37,0.0,0.0
alice adventures wonderland through looking glass,4.07,eng,234,1469,98,1980,2,1,0,60,0.0,0.0
the awakening,3.65,eng,336,937,72,1990,3,1,0,13,0.0,0.0
go down moses,3.93,eng,365,8289,370,1990,1,0,0,14,-0.15555555555555559,0.2888888888888889
the books magic,4.08,eng,200,13850,481,1990,2,1,1,18,0.5,1.0
the house mirth,3.95,eng,351,69014,3180,2000,1,1,0,18,0.0,0.0
house mirth,3.95,eng,324,220,11,2000,3,0,0,14,0.0,0.0
the house mirth,3.95,eng,359,74,9,2000,4,1,0,18,0.0,0.0
light,3.6,eng,310,3732,415,2000,3,0,1,6,0.4,0.7
beautiful evidence,4.15,eng,213,2045,130,2000,4,0,0,18,0.85,1.0
the cognitive style powerpoint pitching out corrupts within,4.08,en-US,31,924,65,2000,1,0,0,63,0.0,0.0
hafen des unglücks,4.41,ger,354,6,0,2000,4,0,0,19,0.0,0.0
manöver um feuerland,4.45,ger,478,8,0,2000,2,0,0,21,0.0,0.0
post captain,4.29,eng,413,3,0,1970,4,0,0,13,0.0,0.0
gefahr im roten meer,4.38,ger,412,7,0,2000,2,0,0,21,0.0,0.0
in heart sea the tragedy whaleship essex,4.16,eng,302,72656,4930,2000,2,0,0,59,0.0,0.0
heart sea,4.15,eng,369,24451,537,2000,4,0,1,17,0.0,0.0
corazón mar,4.15,spa,396,12,0,2000,3,1,1,15,0.0,0.0
banvard folly thirteen tales people who didn change world,3.98,eng,320,513,70,2000,2,0,0,69,0.0,0.0
fads fallacies name science,4.06,eng,384,1022,46,1950,2,0,0,41,0.0,0.0
south border west sun,3.87,eng,190,59657,2612,2000,4,1,0,36,0.0,0.0
dance dance dance,4.04,eng,393,50169,2117,2000,1,0,0,17,0.0,0.0
after dark,3.7,eng,191,80308,4506,2000,2,1,0,10,-0.15,0.4
vintage murakami,4.03,eng,182,740,41,2000,1,0,0,16,0.0,0.0
gravitation,3.99,spa,208,10,0,2000,2,0,1,14,0.0,0.0
the master margarita,4.3,eng,332,493,47,2000,2,1,0,24,0.0,0.0
bulgakov master margarita the text cipher,5.0,eng,202,4,0,1970,1,0,0,57,0.0,0.0
мастер и маргарита,4.3,rus,640,10,1,2000,3,1,0,18,0.0,0.0
foucault pendulum,3.89,eng,623,46598,2074,2000,1,1,0,19,0.0,0.0
pendulum leon foucault triumph science,3.72,eng,288,183,25,2000,3,0,0,50,0.0,0.0
the house mirth,3.95,eng,348,360,67,2000,3,1,0,18,0.0,0.0
the house mirth,3.95,eng,335,10,0,1970,1,1,0,18,0.0,0.0
the family trade,3.52,eng,308,4691,355,2000,2,0,1,17,0.0,0.0
toast other stories,3.8,eng,247,935,34,2000,4,0,0,24,-0.125,0.375
accelerando,3.88,eng,415,16527,971,2000,3,0,0,11,0.0,0.0
glasshouse,3.87,en-US,335,8975,464,2000,2,0,0,10,0.0,0.0
the hidden family,3.57,eng,309,3344,127,2000,2,0,1,18,-0.16666666666666666,0.3333333333333333
notes underground white nights the dream ridiculous man selections the house dead,4.18,eng,233,71824,1607,2000,4,1,0,110,-0.17777777777777778,0.4666666666666666
the house dead,4.05,eng,247,11252,399,2000,2,1,0,21,-0.2,0.4
the village stepanchikovo,3.87,eng,224,1570,80,2000,4,1,0,28,0.0,0.0
crime punishment,4.21,eng,564,6950,381,1990,2,1,0,20,0.0,0.0
the gambler,3.89,eng,160,82,8,2000,4,1,0,11,0.0,0.0
notes underground the double,4.2,eng,287,4706,151,1970,3,1,0,35,0.0,0.0
notes underground a confession,3.76,eng,256,17,1,1990,2,1,0,38,0.0,0.0
the gambler bobok a nasty story,3.99,en-US,240,576,41,1960,2,1,0,31,-1.0,1.0
the idiot,4.18,en-US,540,72,6,2000,4,1,0,9,-0.8,0.8
netochka nezvanova,3.81,eng,176,2590,127,1980,3,1,0,18,0.0,0.0
plays 5 arcadia the real thing night day indian ink hapgood,4.29,en-US,608,572,33,2000,4,0,0,72,0.2,0.30000000000000004
rock n roll,3.71,eng,144,951,60,2000,2,0,0,13,0.0,0.0
the real thing,3.94,en-US,112,3553,140,2000,2,0,0,14,0.2,0.30000000000000004
arcadia,4.19,eng,97,48,3,1990,2,0,0,7,0.0,0.0
plays the real inspector hound after magritte dirty linen new found land dogg hamlet cahoot macbeth,4.03,eng,211,78,13,1990,2,0,0,115,-0.08787878787878788,0.5181818181818182
every good boy deserves favor professional foul,3.9,en-GB,188,190,10,1990,1,0,0,49,0.39999999999999997,0.35000000000000003
lord malquist mr moon,3.41,eng,200,192,23,2000,3,0,0,26,0.0,0.0
the gunslinger,3.96,eng,315,1902,227,1980,3,0,1,15,0.0,0.0
everything nothing,4.38,eng,108,593,37,1990,2,1,0,22,0.0,0.0
seven nights,4.33,eng,121,1037,60,1980,2,1,0,12,0.0,0.0
museo textos ineditos,4.17,spa,261,6,0,2000,4,0,0,22,0.0,0.0
obra poética,4.49,spa,645,50,3,2000,2,0,0,12,0.0,0.0
collected fictions,4.58,eng,565,18874,791,1990,3,1,0,18,0.0,0.0
the eternal frontier an ecological history north america its peoples,4.06,eng,432,588,69,2000,2,0,0,76,0.4,0.6
hope springs eternal,4.27,eng,176,130,7,2000,3,0,1,21,0.0,0.0
the ancestor tale a pilgrimage dawn evolution,4.13,eng,688,20232,609,2000,3,0,1,58,0.0,0.0
the reverse medal,4.41,eng,261,186,12,2010,2,0,1,25,0.0,0.0
teleny reverse medal,3.67,eng,138,985,63,2000,1,0,0,34,0.0,0.0
the code book the science secrecy ancient egypt quantum cryptography,4.29,eng,412,16531,977,2000,3,0,0,80,0.0,0.0
the eternity code,4.04,en-US,309,1660,125,2000,2,0,1,18,0.0,0.0
how i became pirate,4.08,eng,44,24098,586,2000,3,1,0,21,0.0,0.0
the pirate dictionary,3.7,eng,189,51,7,2000,3,0,0,21,0.0,0.0
mulliner nights,4.11,eng,240,1174,75,2000,2,0,1,16,0.0,0.0
life blandings,4.35,en-US,608,2651,47,1980,1,0,0,17,0.0,0.0
jill reckless,4.02,eng,290,666,82,2000,2,0,0,17,0.0,0.0
p g wodehouse his own words,4.07,eng,320,48,6,2000,2,1,0,31,0.6,1.0
something fresh,4.16,eng,284,5311,391,2000,2,0,1,16,0.3,0.5
the clicking cuthbert,3.93,eng,162,6,1,2000,4,0,0,24,0.0,0.0
ring jeeves,4.01,eng,208,2785,183,2000,2,0,1,16,0.0,0.0
ukridge,3.89,eng,272,1019,83,2000,3,0,0,7,0.0,0.0
jeeves tie that binds,4.23,eng,205,2781,130,2000,4,0,1,30,0.0,0.0
right ho jeeves,4.32,eng,224,8193,443,2000,4,0,1,17,0.2857142857142857,0.5357142857142857
blandings castle,4.18,eng,301,1370,70,2000,4,0,1,17,0.0,0.0
mr mulliner speaking,4.01,en-US,232,1497,48,2000,1,0,0,21,0.0,0.0
laughing gas,3.89,eng,286,1723,129,2000,1,0,0,12,0.0,0.0
the adventures sally,3.78,en-US,232,10,0,2000,2,0,0,23,0.0,0.0
meet mr mulliner,4.06,eng,203,1224,89,2000,2,0,0,17,0.0,0.0
eggs beans crumpets,4.11,eng,224,898,60,2000,4,0,0,25,0.0,0.0
a damsel distress,4.08,eng,216,3526,355,2000,4,0,0,20,0.0,0.0
uncle fred springtime,4.24,eng,288,1703,108,2000,2,0,1,29,0.0,0.0
the best wodehouse an anthology,4.41,eng,840,413,46,2000,2,1,0,35,1.0,0.3
the world mr mulliner,4.32,eng,624,345,30,1990,3,0,0,25,0.0,0.0
cocktail time,4.13,eng,304,648,51,2000,4,0,0,13,0.0,0.0
the waste lands,4.24,eng,590,1013,96,1990,1,1,1,16,-0.2,0.0
jeeves offing,4.17,eng,208,28,4,2000,3,0,1,21,0.0,0.0
jeeves the feudal spirit,4.32,eng,240,25,1,2000,3,0,1,29,0.0,0.0
piccadilly jim,4.02,eng,302,2673,184,2000,4,0,0,14,0.0,0.0
joy morning,4.34,eng,296,38,0,2000,1,0,1,19,0.8,0.2
the mating season,4.26,eng,272,59,2,2000,3,0,1,18,0.0,0.0
indiscretions archie,3.87,eng,215,693,78,2000,2,0,0,23,0.0,0.0
the subtle knife,4.13,en-US,288,4750,337,2000,3,0,1,17,-0.3333333333333333,0.5
the amber spyglass,4.09,eng,467,237072,6358,2000,3,0,1,20,0.0,0.0
the eyes dragon,3.93,en-US,380,2925,285,1980,4,1,0,22,0.0,0.0
the voyage dawn treader,4.09,eng,216,2977,250,1970,1,1,1,33,0.0,0.0
lolita,3.89,eng,317,19513,2191,1990,2,1,0,6,0.0,0.0
william shakespeare twelfth night,4.11,eng,48,150,14,2000,1,1,1,37,0.0,0.0
romeo juliet,3.74,eng,368,1893917,14637,2000,1,1,0,16,0.0,0.0
romeo juliet,3.74,en-US,228,425,30,2000,3,1,0,16,0.0,0.0
ohio class,3.84,eng,416,44,4,2000,3,0,1,11,0.0,0.0
seawolf class,3.96,eng,416,65,5,2000,3,0,1,14,0.0,0.0
the art deception controlling human element security,3.76,eng,352,4565,283,2000,4,1,0,63,0.0,0.1
hardball are you playing play playing win,3.49,eng,192,84,9,2000,4,1,0,52,0.8,0.4
a theory fun game design,3.94,en-CA,256,2113,181,2000,4,1,0,31,-0.05000000000000002,0.30000000000000004
the complete theory fun factory music theory puzzles games early grades,5.0,eng,96,1,0,2000,2,1,0,84,0.16666666666666666,0.30000000000000004
the pillow book,4.02,eng,419,3786,275,1990,4,1,0,15,0.0,0.0
bachelor brothers bed breakfast pillow book,3.77,eng,208,325,42,1990,4,0,0,46,0.0,0.0
the cyberiad,4.18,en-US,295,7842,397,2000,4,1,0,12,0.0,0.0
christianity modern pagans pascal pensées edited outlined explained,4.37,en-US,341,418,39,1990,3,1,0,79,0.2,0.3
jacques fatalist,3.84,eng,304,4891,102,1990,3,1,0,20,0.0,0.0
jacques der fatalist und sein herr,3.84,ger,360,22,0,1970,1,0,0,34,0.0,0.0
pictorial encyclopedia trades industry vol,3.6,eng,239,5,0,1990,1,1,1,52,0.0,0.0
rameau nephew d alembert dream,3.67,eng,237,1292,67,1970,4,1,0,36,0.0,0.0
theory colours,4.06,eng,468,694,20,1970,1,1,0,17,0.0,0.0
maxims reflections,3.82,eng,208,280,23,1990,1,1,0,22,0.0,0.0
war peace,4.11,en-US,1500,126,9,1990,2,0,0,13,0.0,0.0
war peace,4.11,eng,1412,1228,93,2000,1,1,0,13,0.0,0.0
a savage war peace algeria 1954 1962,4.23,eng,608,1895,178,2000,4,0,0,41,0.0,0.0
war peace,4.11,eng,1388,850,134,2000,3,1,0,13,0.0,0.0
war peace,4.11,eng,1408,516,113,2000,4,1,0,13,0.0,0.0
war peace war the rise fall empires,4.16,en-US,416,276,36,2000,1,0,0,51,0.0,0.0
great expectations,3.77,eng,443,905,61,1990,1,0,0,18,0.8,0.75
great expectations,3.77,eng,417,109,4,1990,2,1,0,18,0.8,0.75
oliver twist,3.86,eng,368,2077,83,2000,4,0,0,12,0.0,0.0
oliver twist,3.86,eng,624,178,17,1990,4,1,0,12,0.0,0.0
oliver twist,3.86,eng,478,348,47,2000,4,1,0,12,0.0,0.0
the nibelungenlied,3.87,eng,404,4052,163,2000,3,1,0,18,0.0,0.0
gargantua pantagruel,3.71,eng,807,51,11,1990,2,1,0,24,0.0,0.0
gargantua pantagruel,3.71,eng,1041,12005,297,2000,4,1,0,24,0.0,0.0
beyond good evil prelude philosophy future,4.01,eng,256,50,6,1980,4,1,0,59,-0.10000000000000002,0.5750000000000001
phenomenology perception,4.15,eng,544,5078,77,2000,2,1,0,27,0.0,0.0
introduction phenomenology,4.18,eng,592,217,19,2000,1,0,0,29,0.0,0.0
introduction phenomenology,3.98,eng,248,316,36,2000,1,0,0,29,0.0,0.0
the basic problems phenomenology,4.29,en-US,432,467,16,1980,3,1,0,36,0.0,0.125
the phenomenology mind volume ii,4.0,ger,372,1,0,2000,1,1,1,36,0.0,0.0
experimental phenomenology an introduction,3.73,eng,155,44,1,1980,2,0,0,43,0.1,0.4
critique pure reason,3.94,eng,480,72,10,2000,4,1,0,23,0.21428571428571427,0.5
critique pure reason,3.94,eng,796,23607,375,1990,1,1,0,23,0.21428571428571427,0.5
critique pure reason,3.94,eng,1096,180,14,1990,4,1,0,23,0.21428571428571427,0.5
critique pure reason,3.94,eng,784,254,35,2000,4,1,0,23,0.21428571428571427,0.5
critique pure reason,3.94,eng,140,17,0,1990,1,1,0,24,0.21428571428571427,0.5
